3167	0.485
3424	0.369
3410	0.070
3374	0.999
3427	0.008
3437	0.993
3444	0.289
3090	0.915
3370	0.865
3453	1.000
3399	0.761
3430	0.001
3475	1.000
3467	0.366
3479	0.120
3482	1.000
3485	0.943
3493	0.854
3497	1.000
3484	0.458
312	0.992
3376	0.071
3505	0.168
3508	0.995
3514	0.979
3517	0.009
3364	0.872
3381	0.575
3528	0.000
3533	0.928
3346	0.599
3537	0.002
3539	0.141
3544	0.081
3547	1.000
2937	0.872
3553	1.000
3557	0.997
3565	1.000
3567	0.142
171	0.426
3564	0.995
3571	0.741
3579	1.000
3585	1.000
3566	0.186
3588	0.028
3594	1.000
3595	0.995
3598	0.011
1090	0.365
3569	0.989
3596	0.993
3617	0.726
1815	0.972
3620	0.999
3623	0.988
3627	1.000
3580	0.832
3632	0.998
3636	0.724
3640	1.000
3641	1.000
3642	0.963
3583	0.992
1503	0.085
3660	0.996
3661	1.000
3663	0.122
3670	0.463
3582	0.996
3681	1.000
3568	0.761
3683	0.530
3688	1.000
3689	0.103
3695	1.000
3697	0.926
3709	0.131
3700	0.007
3717	0.999
3720	1.000
3725	0.916
3729	1.000
3701	0.278
3733	0.009
3737	0.973
3742	0.238
3425	0.400
3750	0.970
3754	1.000
3756	0.919
3760	0.002
3763	0.036
3767	0.019
3755	0.999
1758	0.839
3784	0.987
3793	0.999
3794	0.021
3805	0.306
3807	0.763
2257	0.039
3191	1.000
3821	0.897
3818	0.993
3827	0.017
3829	0.396
2952	0.962
2962	0.061
3843	0.110
3844	0.809
3838	0.445
2936	0.735
3867	0.500
3870	0.001
3875	0.989
3878	1.000
3882	0.902
3885	0.139
3886	0.090
3884	0.122
3891	0.002
3896	0.022
3899	0.329
3902	1.000
3904	0.822
3422	1.000
761	0.219
3915	0.053
3918	0.830
3920	1.000
3926	0.011
3930	0.598
3939	1.000
3940	0.985
3945	0.999
3948	0.273
3950	1.000
3953	0.992
3958	0.634
3966	0.988
3970	1.000
3972	0.053
3977	0.996
3934	0.423
153	0.802
3986	0.471
3989	0.975
3993	0.177
3999	0.012
4003	0.995
4007	0.124
4014	0.002
3955	0.005
4023	0.903
4024	0.336
4030	0.009
4033	0.000
3890	0.997
4038	1.000
4040	0.009
4042	0.007
3968	1.000
3994	0.141
3979	0.061
4054	0.999
4055	0.394
3757	0.009
4057	0.229
4061	1.000
4067	1.000
4071	0.996
4075	0.945
4079	1.000
4083	0.998
4091	1.000
4095	0.135
4078	0.999
4101	0.910
4104	1.000
4111	1.000
4118	0.999
4063	0.432
4131	1.000
4098	0.098
4136	1.000
4110	0.591
4144	1.000
4145	0.936
4148	0.227
4158	0.348
4162	0.997
4157	1.000
4167	1.000
4169	0.506
4068	1.000
4176	1.000
4179	0.996
4180	0.953
4184	1.000
4191	1.000
4194	0.979
2525	0.983
2796	0.934
4205	1.000
4212	0.508
4215	0.016
4220	1.000
4223	1.000
2124	0.462
4210	0.789
4222	0.099
4232	0.550
4235	1.000
4151	0.118
4243	1.000
409	0.998
4248	0.999
4208	0.998
4254	0.391
4258	0.999
4261	1.000
4264	1.000
4267	0.325
4170	0.927
4274	0.999
4278	1.000
4280	0.991
4286	0.999
4288	0.999
4198	0.994
2668	1.000
4291	0.999
4296	1.000
4303	0.178
4309	0.801
4313	1.000
4317	1.000
4227	0.739
4325	0.998
4335	1.000
4339	0.778
4341	1.000
4344	0.000
2633	1.000
4355	0.007
4359	1.000
4365	1.000
4369	1.000
4363	0.998
4329	0.005
398	0.694
4384	0.331
4389	0.998
4393	1.000
4395	0.972
4385	1.000
4397	0.718
4400	1.000
4383	0.748
4406	0.991
3124	0.383
4414	0.910
4416	0.999
4419	0.350
4422	1.000
4427	1.000
4430	1.000
4435	0.611
4391	0.932
4438	0.981
4441	0.981
4443	1.000
4448	0.929
4450	1.000
4338	0.824
4457	1.000
4462	0.752
4464	1.000
4466	1.000
916	0.258
4473	0.001
4475	1.000
4209	0.981
4479	0.997
4485	0.004
4488	1.000
3490	1.000
4468	0.196
4493	1.000
4497	1.000
4454	0.976
4501	1.000
4510	1.000
4514	0.995
4517	1.000
4467	0.996
4529	0.473
4508	1.000
4366	0.318
1902	1.000
4538	1.000
4541	0.991
4543	0.960
4415	0.589
4548	0.993
4554	0.894
4558	1.000
4560	0.236
4564	1.000
4565	1.000
4571	1.000
4587	0.952
4593	0.022
4597	0.001
4600	0.863
4480	1.000
4608	1.000
4611	0.998
4436	0.022
4556	0.028
4621	0.946
4312	1.000
4628	1.000
4633	0.001
4513	0.876
4636	0.995
4638	0.447
4575	0.951
4537	1.000
4647	0.539
4650	1.000
4660	1.000
4662	0.550
4665	0.997
4668	0.937
4670	0.998
3160	0.069
4673	0.985
4675	1.000
4690	0.909
4634	0.993
4700	1.000
4701	1.000
4709	0.000
4712	1.000
4715	0.768
4683	0.972
4723	0.999
188	1.000
4639	0.324
4734	1.000
4563	0.999
4739	0.999
4705	1.000
4748	0.000
4750	1.000
4752	0.001
4757	0.989
4759	1.000
4764	1.000
4766	1.000
4680	1.000
4769	0.012
4772	1.000
403	0.499
4780	1.000
4782	0.766
4807	0.766
4808	0.944
4817	1.000
4821	0.701
4833	0.059
4841	0.999
4845	0.950
4848	0.000
4567	1.000
4857	1.000
4858	1.000
4859	0.034
4861	1.000
4862	1.000
4865	0.236
4867	0.132
4871	0.729
4874	1.000
4878	0.997
4881	0.993
4892	0.012
4895	1.000
4902	0.132
4905	0.952
3572	0.373
4911	0.992
2965	0.819
4920	0.992
4926	1.000
1029	1.000
4935	0.813
4899	0.227
4941	1.000
4887	0.967
4945	0.872
4947	0.581
4949	0.014
4891	0.027
4953	0.995
4962	0.493
4970	0.846
4972	0.641
4973	0.113
4976	1.000
4981	1.000
4985	0.981
4991	0.597
4994	0.839
4978	0.000
5002	1.000
5008	0.082
5011	1.000
2791	0.283
4980	1.000
5020	0.696
2052	0.059
5025	0.523
5027	0.916
5031	1.000
4629	1.000
5034	1.000
5039	0.942
5023	0.030
5044	1.000
5046	0.598
5048	0.090
4786	0.924
5060	1.000
5077	1.000
5079	0.009
5083	1.000
5087	0.229
4140	0.068
5095	1.000
5096	1.000
616	1.000
5103	0.999
5110	1.000
5091	0.961
5067	0.999
5056	0.004
5118	1.000
5121	0.353
2725	0.999
5127	1.000
5128	1.000
5133	0.808
5136	0.672
5134	0.998
5148	1.000
5157	1.000
5160	1.000
5162	1.000
5166	1.000
5168	0.801
5171	0.666
5057	1.000
5174	0.200
5183	1.000
3175	0.997
5195	0.024
5203	1.000
5208	1.000
5213	0.013
5220	1.000
5210	0.002
5225	0.655
3897	0.169
5230	0.999
5237	0.044
5241	0.999
5246	1.000
5250	1.000
5239	0.096
3306	0.751
4019	0.143
5265	1.000
5270	0.755
5274	0.000
5275	0.700
5277	1.000
5280	0.202
5288	0.000
5293	1.000
5259	0.800
5297	0.970
2929	0.973
5308	0.861
5316	0.013
2838	0.002
5324	0.001
5282	0.086
11	0.454
5334	0.273
5330	0.014
5337	1.000
5327	1.000
5338	0.992
763	0.711
5301	0.561
5347	0.734
2399	0.669
5349	0.078
5343	0.636
5354	0.202
5359	0.997
5363	0.966
5366	1.000
2030	1.000
3931	0.006
5371	1.000
5374	0.000
5382	0.512
5385	1.000
1164	0.742
5377	0.678
5401	0.986
2837	0.019
5408	1.000
5283	0.001
5415	1.000
5418	0.265
5423	0.000
5427	0.113
5432	0.465
5439	0.000
5442	0.399
5444	1.000
5441	0.160
5448	1.000
5455	1.000
5421	0.177
5436	0.433
5440	0.913
5464	0.991
5467	0.988
5471	0.000
5476	1.000
5446	0.022
5482	1.000
5367	0.722
5229	0.387
5493	1.000
5434	0.295
3145	1.000
5499	0.067
5486	0.024
1313	0.495
5506	0.000
5513	1.000
5520	0.995
5525	0.120
5529	1.000
5531	0.023
5480	0.004
5483	0.636
5438	0.074
5538	0.569
1653	0.941
5543	1.000
5534	0.003
5449	0.000
5554	0.000
5428	0.000
5561	0.987
5474	0.494
5570	1.000
5419	0.940
5573	0.031
5576	0.717
5465	0.000
5539	0.201
5584	0.000
5540	1.000
5497	0.414
5591	0.624
5447	0.502
5594	0.683
5597	0.003
5599	1.000
5435	0.343
5604	0.304
5501	1.000
5310	1.000
5609	0.000
5614	0.062
1351	0.897
5616	0.225
5619	0.996
5627	0.066
5285	0.402
5629	0.000
5461	0.998
5631	0.000
5551	0.003
5658	1.000
1587	0.528
5512	0.083
5665	0.988
5666	0.000
5667	0.280
5521	0.158
5680	0.999
5681	0.000
5662	0.121
5688	0.000
5602	1.000
5691	0.600
5695	0.000
5697	1.000
5703	0.989
5621	0.253
5353	0.950
5714	1.000
5715	0.060
5564	0.964
5718	0.473
5720	0.000
5550	0.011
5632	1.000
5726	0.999
5734	0.915
5626	0.144
5750	1.000
5727	1.000
5717	0.017
5592	0.002
5757	0.365
3033	0.545
5764	0.000
5765	0.004
5766	1.000
5659	0.000
1741	0.369
343	1.000
5518	1.000
5780	0.952
161	0.553
5738	0.014
5789	0.113
5590	0.124
5802	0.649
5806	0.435
5809	0.001
5813	0.092
5772	1.000
5819	1.000
5825	0.063
5831	0.872
5834	0.005
5840	1.000
5823	0.624
5844	0.097
5853	0.001
5842	0.987
5865	0.623
5877	1.000
5878	0.589
5879	0.562
5847	0.048
5882	0.415
5577	1.000
5883	1.000
5887	1.000
5891	0.945
5893	0.999
5894	0.954
708	0.942
5897	1.000
5906	0.146
5907	0.998
5910	1.000
5911	1.000
5912	0.273
5477	0.593
5914	0.003
5505	0.250
5927	0.920
5866	0.995
5934	0.063
5919	1.000
5940	0.031
5941	0.863
5947	0.198
5948	0.002
5959	1.000
5962	0.004
5845	0.936
5967	0.000
5968	0.500
5963	0.110
5930	1.000
4031	0.120
1731	1.000
5987	1.000
5991	1.000
5836	0.803
5524	0.067
6001	0.036
6004	1.000
6007	0.790
3208	0.775
6015	0.001
6024	0.000
6027	1.000
6028	0.027
6031	0.988
6034	0.945
6037	0.534
6039	0.007
6042	0.000
6048	1.000
6052	1.000
6055	0.976
6058	1.000
5937	1.000
6065	0.999
6068	0.000
6073	1.000
2258	0.000
6047	0.000
6086	0.000
6090	1.000
5673	0.000
6094	0.000
6095	0.503
6097	0.095
6098	0.384
6099	0.346
6101	1.000
6000	0.673
5862	0.989
5974	0.827
6111	1.000
6114	0.035
6120	0.022
6121	0.005
6124	1.000
6128	0.000
5925	0.103
6134	0.000
6138	1.000
6143	0.545
6145	0.990
6147	0.637
6151	1.000
6158	1.000
6168	0.994
6172	0.019
6107	0.825
6177	0.177
6181	1.000
6184	0.830
6188	0.917
5671	0.989
6195	0.074
6198	0.001
6200	0.498
6201	1.000
6207	1.000
6214	0.955
6075	1.000
1631	0.711
6223	1.000
6205	1.000
5238	0.451
6199	0.509
6239	1.000
6164	0.581
6252	1.000
6256	0.050
5226	0.849
6263	0.602
6264	0.000
6268	0.168
6270	0.714
6273	1.000
6276	0.000
6279	0.000
950	0.848
6285	0.984
5596	0.750
5837	1.000
2943	0.000
6297	0.000
6302	0.021
5566	1.000
6309	1.000
6317	0.000
6329	1.000
6333	0.082
1586	0.234
6339	1.000
5995	0.000
6345	0.000
6349	0.000
6352	0.359
6217	0.847
6355	0.000
6359	1.000
6364	0.435
6368	0.750
6347	0.009
4045	0.323
6242	0.813
789	0.409
6380	1.000
6382	0.828
6274	1.000
6389	0.000
5973	0.730
4408	0.564
5938	0.999
6398	1.000
6403	1.000
6404	0.230
6409	0.995
6422	0.830
6425	1.000
6430	0.043
6432	0.494
6434	0.989
6437	0.000
6441	1.000
6443	0.417
6450	0.008
6451	0.164
6452	1.000
6454	0.121
6457	1.000
6462	1.000
6466	0.508
6468	1.000
6474	0.001
6465	1.000
6478	1.000
6481	0.001
6485	0.004
6489	1.000
6495	0.996
6497	1.000
6505	1.000
5935	0.148
6514	0.807
6516	0.996
5317	0.895
6523	0.020
6525	0.636
6527	1.000
6530	0.366
6531	0.955
6533	0.012
6535	1.000
6538	0.000
251	0.335
6512	0.384
6542	0.981
6510	0.670
6548	0.949
6480	0.379
6551	0.740
6532	0.974
6555	1.000
6562	0.734
6564	0.958
6567	0.156
6571	0.531
6573	0.950
6576	1.000
6578	0.733
6580	0.999
6581	0.293
5005	0.780
2738	0.636
6596	0.077
6582	0.803
3296	0.030
6526	0.824
6602	0.987
1262	1.000
6612	0.322
6616	0.828
6623	1.000
6626	0.001
6629	1.000
6636	0.998
6641	0.503
6644	1.000
6647	0.356
6654	0.333
6659	0.998
6661	0.987
5657	0.682
6579	0.357
6668	1.000
6586	0.339
6672	0.121
6175	1.000
6524	1.000
6685	0.051
6687	0.327
6689	1.000
6695	1.000
6696	0.513
6701	0.733
6709	0.001
5679	1.000
2713	0.995
6718	1.000
6720	0.036
6704	0.801
6725	0.069
6727	0.888
6730	0.364
6734	0.997
6735	1.000
6736	0.502
6635	0.534
6743	0.000
6747	0.000
5672	0.004
6681	0.032
6746	0.649
6558	0.998
6760	1.000
6771	1.000
6773	0.000
6775	0.383
6778	0.906
6783	1.000
6785	0.000
6790	0.001
6791	0.314
6798	0.934
6780	1.000
6801	1.000
6803	0.999
6810	0.000
2102	0.576
6813	1.000
6815	0.000
5656	0.000
6816	1.000
6817	0.041
1890	0.019
6751	0.427
6823	1.000
6825	1.000
6827	0.200
6828	0.026
6833	1.000
6652	0.772
6837	0.321
2637	0.777
6848	0.556
6854	1.000
6549	0.335
6864	0.005
6871	1.000
6606	0.946
6880	0.000
6881	1.000
6885	0.000
6887	0.994
6829	0.000
6891	0.025
6550	0.998
6893	1.000
6895	0.966
6898	0.017
5503	1.000
6903	1.000
6906	0.092
6600	0.025
6911	1.000
6916	0.907
6918	0.814
6922	1.000
6928	1.000
6904	0.000
6931	1.000
6843	0.077
6934	0.227
6936	0.991
6768	0.125
6943	0.877
6680	0.850
6929	0.999
2638	0.322
6952	1.000
6953	1.000
6849	0.998
6956	0.853
6960	0.003
6961	0.497
6963	0.677
6912	0.688
6973	0.166
6941	0.000
6617	0.207
3498	1.000
6942	0.503
6991	0.000
7001	0.905
7002	1.000
7003	0.000
7005	0.036
6902	1.000
7007	1.000
7009	0.065
6975	0.000
6977	0.004
7015	1.000
7016	0.555
7020	0.003
6726	0.062
7026	0.000
6940	0.738
6999	0.020
3418	0.783
7037	0.046
7039	0.023
7052	1.000
7046	0.025
7030	0.594
7055	0.793
6969	0.953
7057	0.030
7060	0.999
7062	1.000
6809	0.772
4034	0.500
7068	1.000
1492	0.516
7070	0.500
7071	0.001
6748	0.372
7077	0.539
7082	0.003
7086	1.000
7087	0.569
7091	0.647
6874	0.392
7098	0.776
7084	0.694
7106	1.000
7109	0.972
7113	0.000
7115	1.000
7119	0.983
7102	0.911
7125	0.000
7130	0.866
7134	0.997
7112	0.001
7120	0.707
7096	1.000
7116	0.997
7148	1.000
7105	0.041
7154	1.000
7146	0.968
7156	1.000
7157	0.507
7158	0.000
7161	0.996
7162	0.052
7164	1.000
7118	0.000
7167	1.000
7095	0.674
7174	0.965
7177	0.003
7155	0.000
7094	0.993
2682	0.402
7186	0.000
6715	0.907
7191	0.998
7193	0.949
7203	1.000
7206	1.000
7207	1.000
5711	0.203
7168	0.952
7212	1.000
