123,7614,1,0
123,7919,1,0
123,7918,1,0
123,8143,1,0
123,8323,1,0
123,8325,1,0
123,8670,1,0
123,8625,1,0
123,8867,1,0
123,7136,1,0
123,10834,1,0
123,11087,2,0
123,11548,1,0
123,11785,1,0
123,12138,1,0
123,12666,1,0
123,12677,1,0
123,12752,1,0
123,6270,1,0
123,12588,1,0
123,12773,1,0
123,13121,1,0
123,13464,1,0
123,13551,1,0
123,13505,1,0
123,13527,1,0
123,14101,1,0
123,15330,1,0
123,1251,1,0
123,15387,1,0
123,15430,1,0
123,179,1,0
123,295,1,0
123,15591,1,0
123,15341,1,0
123,2863,1,0
124,45,1,0
124,186,1,0
124,1139,1,0
124,5629,1,0
124,7132,1,0
124,7480,1,0
124,7707,1,0
124,8647,1,0
124,12444,1,0
124,13106,1,0
125,86,1,0
126,47,1,0
127,47,1,0
128,47,1,0
128,7264,1,0
129,46,3,0
130,87,1,0
130,1436,1,0
130,2074,5,0
130,2864,1,0
130,13491,1,0
131,88,1,0
132,89,1,0
133,46,1,0
134,90,1,0
135,91,1,0
136,59,1,0
137,59,1,0
138,59,1,0
139,92,1,0
139,8497,1,0
139,10118,1,0
140,59,1,0
141,59,1,0
142,93,1,0
143,94,1,0
144,59,1,0
145,59,1,0
146,59,1,0
147,95,1,0
148,7,1,0
149,96,1,0
150,97,1,0
151,43,1,0
152,43,1,0
153,86,1,0
154,46,2,0
155,47,2,0
156,47,1,0
157,47,1,0
158,98,1,0
158,108,1,0
159,99,1,0
160,100,1,0
161,101,1,0
162,102,1,0
163,103,1,0
164,104,1,0
165,105,1,0
166,88,3,0
167,59,1,0
168,106,1,0
168,2399,1,0
168,12499,1,0
169,59,1,0
170,59,2,0
171,59,1,0
172,59,1,0
173,107,1,0
174,107,1,0
175,109,1,0
176,59,1,0
177,59,1,0
178,59,1,0
179,59,1,0
180,59,1,0
181,59,1,0
182,59,1,0
183,110,1,0
184,59,1,0
185,59,1,0
186,59,1,0
187,111,2,0
187,59,1,0
187,15299,1,0
187,14816,1,0
187,1351,1,0
188,59,1,0
189,59,1,0
190,59,1,0
191,59,2,0
192,90,1,0
193,79,1,0
194,80,1,0
194,8968,1,0
195,112,1,0
196,113,1,0
197,114,1,0
198,115,3,0
199,116,1,0
200,46,3,0
201,43,1,0
202,43,1,0
202,1278,1,0
202,2330,1,0
202,8189,1,0
202,13491,1,0
202,13942,1,0
203,47,1,0
204,47,1,0
205,86,1,0
206,47,1,0
207,117,1,0
208,71,1,0
209,118,1,0
210,119,3,0
211,120,1,0
212,89,1,0
213,121,1,0
214,122,1,0
215,123,1,0
216,46,1,0
217,59,1,0
218,111,1,0
219,59,1,0
220,59,1,0
221,59,1,0
222,59,1,0
223,59,1,0
224,59,1,0
225,59,1,0
226,124,1,0
227,59,1,0
228,125,1,0
229,59,1,0
230,111,1,0
230,59,1,0
231,126,1,0
232,127,1,0
233,43,1,0
234,46,1,0
235,128,1,0
236,129,1,0
237,130,1,0
238,131,1,0
238,8618,1,0
238,188,1,0
239,132,1,0
239,211,1,0
239,12476,1,0
240,133,2,0
241,125,1,0
242,59,1,0
243,134,1,0
244,59,1,0
245,59,1,0
246,59,1,0
247,59,1,0
248,59,1,0
249,59,1,0
250,59,1,0
251,111,1,0
252,59,1,0
253,59,1,0
254,111,1,0
255,59,1,0
256,59,1,0
257,135,1,0
258,136,1,0
259,59,1,0
260,59,1,0
261,59,1,0
262,59,1,0
263,59,1,0
264,137,3,0
265,59,1,0
266,90,1,0
267,59,1,0
268,59,1,0
269,59,1,0
270,59,1,0
271,138,1,0
272,139,1,0
273,79,1,0
274,140,1,0
275,59,1,0
276,59,1,0
277,59,1,0
278,59,1,0
279,59,1,0
280,141,1,0
280,1376,1,0
280,5461,1,0
281,59,1,0
282,59,1,0
283,59,1,0
284,59,1,0
285,59,1,0
286,59,1,0
287,59,1,0
288,59,1,0
289,47,1,0
290,126,1,0
291,43,1,0
292,43,1,0
293,43,1,0
294,50,1,0
295,142,1,0
296,71,1,0
297,89,1,0
298,59,1,0
299,59,1,0
300,94,1,0
301,59,2,0
302,143,1,0
303,59,1,0
304,144,1,0
305,59,1,0
306,59,1,0
307,59,1,0
308,59,1,0
309,59,1,0
310,136,1,0
311,59,1,0
312,59,1,0
313,59,1,0
314,59,1,0
315,59,1,0
316,145,1,0
317,146,1,0
318,59,1,0
319,59,1,0
320,147,2,0
321,59,1,0
322,59,2,0
323,59,1,0
324,59,1,0
325,59,1,0
326,59,1,0
327,59,1,0
328,59,1,0
329,130,1,0
330,148,1,0
331,149,1,0
332,150,1,0
333,47,1,0
334,70,1,0
335,47,1,0
336,47,1,0
337,47,1,0
338,47,1,0
339,46,2,0
340,71,1,0
341,151,1,0
342,89,1,0
343,89,1,0
344,152,1,0
345,153,1,0
346,59,1,0
347,59,1,0
348,59,1,0
349,59,1,0
350,46,3,0
351,59,1,0
352,59,1,0
353,59,1,0
354,59,1,0
355,59,1,0
356,59,1,0
357,59,1,0
358,59,1,0
359,59,1,0
360,111,1,0
360,59,1,0
361,59,2,0
362,59,1,0
363,59,1,0
364,154,1,0
364,193,1,0
364,308,1,0
364,548,1,0
364,1527,1,0
364,562,1,0
364,1681,1,0
364,2113,1,0
364,2135,1,0
364,14628,1,0
365,59,1,0
366,155,1,0
367,156,1,0
368,157,3,0
368,6937,1,0
369,158,1,0
370,59,1,0
371,59,1,0
372,59,1,0
373,59,1,0
374,159,1,0
375,136,1,0
375,929,1,0
375,5862,1,0
375,12610,1,0
375,5989,1,0
375,13560,1,0
376,59,1,0
377,160,1,0
378,59,1,0
379,59,1,0
380,59,1,0
381,161,1,0
382,59,1,0
383,114,2,0
384,114,1,0
385,59,1,0
386,59,2,0
387,111,1,0
388,59,1,0
389,59,1,0
390,59,1,0
391,59,1,0
392,59,1,0
393,59,1,0
393,111,1,0
394,59,1,0
395,47,1,0
396,162,1,0
397,47,1,0
398,47,1,0
399,47,1,0
400,71,1,0
401,163,1,0
402,46,2,0
403,59,1,0
404,59,1,0
405,59,1,0
406,59,1,0
407,59,1,0
408,59,2,0
409,59,1,0
410,111,1,0
411,164,1,0
411,2458,1,0
411,7289,1,0
411,12874,1,0
412,59,1,0
413,59,1,0
414,59,1,0
415,111,1,0
416,59,1,0
417,59,1,0
418,165,1,0
419,59,1,0
420,166,1,0
421,59,1,0
422,59,1,0
423,136,1,0
424,59,1,0
425,59,1,0
426,59,1,0
427,59,1,0
428,59,1,0
429,59,1,0
430,59,1,0
431,167,1,0
432,59,1,0
433,59,1,0
434,168,1,0
435,59,1,0
436,59,1,0
437,59,1,0
438,169,1,0
439,170,1,0
439,450,1,0
439,682,1,0
439,5501,1,0
439,5441,1,0
439,6217,1,0
439,7105,1,0
439,10750,1,0
439,11383,1,0
439,11068,1,0
439,11670,1,0
439,9761,1,0
439,13538,1,0
439,13505,1,0
440,79,2,0
441,171,1,0
442,59,1,0
443,59,1,0
444,172,1,0
445,59,1,0
446,59,1,0
447,59,1,0
448,59,1,0
449,59,1,0
450,59,1,0
451,59,1,0
452,59,1,0
453,59,1,0
454,115,17,0
455,173,1,0
455,9657,1,0
456,173,1,0
456,885,1,0
456,6328,1,0
456,2837,1,0
456,12661,1,0
457,114,1,0
457,1072,1,0
457,1313,6,0
457,1910,1,0
457,8511,1,0
457,8705,1,0
457,9381,1,0
457,11459,1,0
457,11729,1,0
457,12111,1,0
457,12188,1,0
458,174,1,0
459,59,1,0
460,59,1,0
461,59,1,0
462,175,1,0
463,59,2,0
464,59,1,0
465,59,1,0
466,59,1,0
467,59,1,0
468,47,1,0
469,47,1,0
470,176,1,0
471,177,1,0
472,178,3,0
472,179,1,0
472,335,2,0
472,1371,1,0
472,2226,1,0
473,179,1,0
474,59,1,0
475,59,1,0
476,59,1,0
477,59,1,0
478,59,1,0
479,59,1,0
480,59,1,0
481,59,1,0
482,180,1,0
482,217,1,0
482,1796,1,0
482,5656,1,0
482,8260,1,0
482,8241,1,0
482,5285,1,0
482,13784,1,0
482,3294,1,0
482,14165,1,0
482,14197,1,0
482,1313,1,0
482,15457,1,0
482,15695,1,0
483,59,1,0
484,59,1,0
485,59,1,0
486,59,1,0
487,181,1,0
488,59,1,0
489,59,1,0
490,59,1,0
491,59,1,0
492,59,1,0
493,59,1,0
494,59,1,0
495,59,1,0
496,179,1,0
497,59,2,0
498,182,1,0
499,59,1,0
500,59,1,0
501,183,1,0
502,90,1,0
503,184,3,0
504,38,1,0
505,46,6,0
506,185,1,0
507,186,1,0
508,59,2,0
509,59,1,0
510,59,1,0
511,59,1,0
512,59,1,0
513,59,1,0
514,59,1,0
515,59,1,0
516,187,1,0
516,1656,1,0
517,59,1,0
518,59,1,0
519,188,1,0
520,148,1,0
521,59,1,0
522,59,1,0
523,189,1,0
524,59,1,0
525,59,1,0
526,114,1,0
527,114,1,0
527,208,1,0
527,1647,1,0
527,1592,1,0
527,3261,1,0
527,5866,1,0
527,7404,1,0
527,11169,1,0
527,11780,1,0
527,11785,1,0
527,13521,1,0
528,126,1,0
528,113,1,0
529,190,1,0
529,650,1,0
529,7,1,0
529,2058,1,0
529,3283,1,0
529,11619,1,0
529,11860,1,0
529,11785,1,0
529,15144,1,0
530,191,1,0
531,192,1,0
532,59,1,0
533,59,1,0
534,59,1,0
535,59,1,0
536,46,2,0
537,59,1,0
538,59,1,0
539,59,1,0
540,59,1,0
541,111,1,0
542,47,1,0
543,47,1,0
544,193,1,0
545,47,1,0
545,7510,1,0
546,47,1,0
547,47,1,0
548,47,1,0
549,194,1,0
550,195,1,0
551,196,2,0
551,2785,1,0
552,197,1,0
553,46,6,0
553,683,2,0
554,198,1,0
555,46,1,0
556,59,1,0
557,59,1,0
558,59,1,0
559,59,2,0
560,59,1,0
561,199,1,0
561,200,1,0
561,586,1,0
561,595,1,0
561,1001,1,0
561,1685,2,0
561,1686,1,0
561,1696,1,0
562,59,2,0
563,59,1,0
564,59,1,0
565,201,1,0
565,2858,2,0
565,2874,1,0
565,2880,1,0
565,8871,2,0
566,202,1,0
566,2071,1,0
566,2743,1,0
566,2757,1,0
566,6283,1,0
566,8174,1,0
566,8954,1,0
566,8951,1,0
566,9660,1,0
566,9933,1,0
566,11067,1,0
566,11020,1,0
566,11969,1,0
566,13325,1,0
566,14239,1,0
567,59,1,0
568,59,1,0
569,59,1,0
570,59,1,0
571,59,1,0
572,59,1,0
573,136,1,0
574,59,1,0
575,59,1,0
576,179,1,0
576,208,1,0
576,13544,1,0
577,203,1,0
577,179,1,0
577,6941,1,0
577,5622,2,0
577,1015,1,0
578,179,1,0
578,1282,1,0
579,111,1,0
580,111,1,0
581,59,1,0
582,59,1,0
583,59,1,0
584,59,1,0
585,204,1,0
586,59,1,0
587,59,1,0
588,59,1,0
589,111,1,0
590,205,1,0
591,59,1,0
592,59,1,0
593,115,1,0
594,59,1,0
595,59,1,0
596,59,1,0
597,59,1,0
598,59,1,0
599,206,1,0
600,59,4,0
601,59,1,0
602,59,1,0
603,207,4,0
604,115,1,0
605,59,1,0
606,59,1,0
607,59,1,0
608,59,1,0
609,59,1,0
610,59,1,0
611,59,2,0
612,59,1,0
613,59,1,0
614,59,1,0
615,115,1,0
616,208,1,0
617,86,1,0
618,209,1,0
619,47,2,0
620,86,1,0
621,47,1,0
622,210,1,0
623,211,1,0
624,59,1,0
625,179,1,0
626,59,1,0
627,59,1,0
628,59,1,0
629,59,1,0
630,59,1,0
631,59,1,0
632,59,1,0
633,59,1,0
634,59,1,0
635,59,1,0
636,59,1,0
637,59,1,0
638,59,1,0
639,115,1,0
640,59,1,0
641,59,1,0
642,59,1,0
643,59,1,0
644,59,1,0
645,212,1,0
646,59,1,0
647,59,1,0
647,6674,1,0
648,59,1,0
649,213,1,0
649,15532,1,0
650,214,1,0
650,9545,1,0
651,179,1,0
652,179,1,0
653,59,1,0
654,59,1,0
655,59,1,0
656,59,1,0
657,59,1,0
658,59,1,0
659,59,1,0
660,215,1,0
660,373,1,0
660,1457,1,0
660,7402,1,0
660,13271,1,0
661,216,1,0
662,59,1,0
663,217,3,0
663,935,1,0
663,947,1,0
663,1908,1,0
663,1716,3,0
663,2671,1,0
663,3281,1,0
663,5772,1,0
663,6651,1,0
663,6936,1,0
663,7012,1,0
663,5989,1,0
663,7881,1,0
663,7764,1,0
663,7757,1,0
663,8313,1,0
663,7286,2,0
663,8541,1,0
663,9689,1,0
663,10395,1,0
663,10506,1,0
663,12492,1,0
663,13248,1,0
663,14481,1,0
664,136,1,0
665,59,1,0
666,59,1,0
667,59,1,0
668,59,1,0
669,59,1,0
670,59,1,0
671,59,1,0
672,218,1,0
673,115,1,0
674,173,1,0
675,59,1,0
676,59,1,0
677,59,1,0
678,59,1,0
679,59,1,0
680,59,1,0
681,59,2,0
682,59,1,0
683,47,1,0
684,47,1,0
685,46,6,0
685,683,4,0
686,46,1,0
687,219,3,0
687,6240,1,0
687,6287,1,0
687,7823,1,0
688,117,1,0
689,220,1,0
690,130,1,0
691,59,1,0
692,59,1,0
693,59,1,0
694,59,1,0
695,59,1,0
696,59,1,0
697,221,1,0
698,59,1,0
699,59,1,0
700,59,1,0
701,59,1,0
702,222,1,0
703,59,1,0
704,59,1,0
705,59,1,0
706,59,1,0
707,59,1,0
708,59,1,0
709,59,1,0
710,59,1,0
711,59,1,0
712,59,1,0
713,46,1,0
714,217,1,0
714,6093,1,0
714,12697,1,0
714,13641,1,0
714,15522,1,0
715,179,1,0
715,15399,1,0
716,223,1,0
717,59,1,0
718,59,1,0
719,224,1,0
720,136,1,0
721,59,1,0
722,59,1,0
723,59,1,0
724,59,1,0
725,225,1,0
725,977,1,0
725,2231,1,0
725,5613,1,0
725,6385,1,0
725,7703,1,0
725,9115,1,0
725,9415,1,0
725,9652,1,0
725,10373,1,0
725,10774,1,0
726,59,1,0
727,226,1,0
727,14764,1,0
728,90,1,0
729,227,1,0
730,59,1,0
731,59,1,0
732,59,1,0
733,47,1,0
734,86,1,0
735,228,1,0
735,12988,1,0
736,229,1,0
736,2,1,0
737,230,1,0
738,231,1,0
739,59,1,0
740,59,1,0
741,232,1,0
742,59,1,0
743,59,1,0
744,111,1,0
744,59,3,0
745,59,1,0
746,144,1,0
747,59,1,0
748,59,1,0
749,59,1,0
750,59,1,0
751,59,1,0
752,59,2,0
753,59,1,0
754,59,2,0
755,59,1,0
756,59,1,0
757,59,1,0
758,233,1,0
759,111,1,0
760,59,1,0
761,59,1,0
762,59,1,0
763,59,1,0
764,59,1,0
765,59,1,0
766,59,1,0
767,234,1,0
768,90,1,0
769,171,1,0
770,136,1,0
771,59,1,0
772,186,1,0
772,705,2,0
772,2585,1,0
773,59,1,0
774,59,1,0
775,59,1,0
776,59,1,0
777,59,1,0
778,59,1,0
779,174,1,0
780,126,1,0
781,146,1,0
782,59,1,0
783,59,1,0
784,59,1,0
785,59,1,0
786,59,1,0
787,59,1,0
788,59,2,0
789,59,2,0
790,47,1,0
791,46,1,0
792,235,1,0
793,47,1,0
794,236,1,0
795,237,2,0
796,46,2,0
797,47,1,0
798,238,1,0
799,111,1,0
800,130,1,0
801,59,1,0
802,227,1,0
803,59,1,0
804,59,1,0
805,239,1,0
806,59,1,0
807,141,1,0
807,5551,1,0
807,6317,1,0
807,6941,1,0
807,7155,1,0
807,13071,1,0
807,13570,1,0
807,14135,1,0
808,59,1,0
809,88,1,0
810,59,1,0
811,59,1,0
812,240,1,0
812,12880,1,0
813,179,1,0
813,3289,1,0
813,5440,1,0
813,6242,1,0
813,8156,1,0
813,8596,1,0
814,241,1,0
815,227,1,0
816,90,1,0
817,59,1,0
818,59,1,0
819,111,1,0
819,59,1,0
820,59,1,0
821,136,1,0
821,104,1,0
822,59,1,0
823,144,1,0
824,59,1,0
825,59,1,0
826,111,1,0
827,174,1,0
828,190,1,0
828,509,3,0
828,982,1,0
828,12485,1,0
828,67,1,0
829,114,1,0
830,59,1,0
831,59,1,0
832,59,1,0
833,111,1,0
834,59,1,0
835,59,1,0
836,59,1,0
837,59,1,0
838,47,1,0
839,47,1,0
840,46,2,0
841,50,1,0
842,47,1,0
843,111,1,0
844,242,1,0
845,243,1,0
846,244,1,0
846,84,1,0
846,1207,1,0
846,1328,1,0
846,1342,1,0
846,1363,1,0
846,1454,1,0
846,1752,1,0
846,1781,1,0
846,7472,1,0
846,8357,1,0
846,9633,1,0
846,2425,1,0
847,59,1,0
848,59,1,0
849,59,1,0
850,59,1,0
851,59,1,0
852,59,1,0
853,59,1,0
854,59,1,0
855,59,1,0
856,59,1,0
857,59,1,0
858,245,1,0
858,5564,1,0
858,5440,1,0
858,11172,1,0
858,13148,1,0
858,13536,1,0
858,13505,1,0
858,14380,1,0
858,15617,1,0
859,59,1,0
860,179,1,0
861,111,1,0
862,179,1,0
863,7,1,0
864,195,1,0
865,246,1,0
866,247,1,0
867,59,1,0
868,59,1,0
869,59,1,0
870,59,1,0
871,59,1,0
872,59,1,0
873,248,1,0
874,114,1,0
875,249,1,0
876,59,1,0
877,59,1,0
878,59,1,0
879,111,2,0
879,59,2,0
880,59,1,0
881,59,1,0
882,59,1,0
883,59,1,0
884,59,1,0
885,250,1,0
886,47,1,0
887,46,5,0
887,683,3,0
888,47,1,0
889,47,1,0
890,47,1,0
891,47,1,0
892,47,1,0
893,47,1,0
894,46,1,0
894,683,1,0
895,251,1,0
896,46,1,0
897,252,1,0
898,253,1,0
898,12748,1,0
899,111,1,0
900,46,3,0
900,15181,1,0
901,254,1,0
901,6512,1,0
901,7447,1,0
901,2738,1,0
901,9474,1,0
901,10087,1,0
901,11851,1,0
901,13536,1,0
901,15341,1,0
902,255,1,0
903,179,1,0
904,111,1,0
904,59,1,0
905,59,2,0
906,59,1,0
907,59,1,0
908,256,1,0
909,257,2,0
910,59,1,0
911,59,1,0
912,59,1,0
913,59,1,0
914,59,1,0
915,59,1,0
916,59,1,0
917,59,1,0
918,144,1,0
919,258,3,0
919,349,1,0
919,355,1,0
919,474,1,0
920,46,1,0
921,259,1,0
921,195,1,0
922,136,1,0
923,59,1,0
924,59,1,0
925,136,1,0
926,59,1,0
927,59,1,0
928,43,1,0
929,59,1,0
930,59,1,0
931,59,1,0
932,59,1,0
933,59,1,0
934,59,1,0
935,59,1,0
936,38,3,0
937,46,2,0
938,47,1,0
939,47,1,0
940,47,1,0
941,47,1,0
942,50,1,0
943,179,1,0
944,111,1,0
945,260,1,0
945,440,2,0
945,702,1,0
945,956,1,0
945,1811,2,0
945,1727,1,0
945,2153,2,0
945,5609,1,0
945,5521,1,0
945,6704,1,0
945,5710,1,0
945,8807,3,0
945,10515,1,0
945,10436,1,0
945,11229,1,0
945,13276,1,0
945,14135,1,0
945,14892,2,0
946,261,1,0
947,59,1,0
948,59,1,0
949,59,1,0
950,59,1,0
951,59,2,0
952,59,1,0
953,59,2,0
954,59,1,0
955,262,1,0
956,59,1,0
957,59,1,0
958,59,1,0
959,59,1,0
960,179,1,0
960,5145,1,0
960,11701,1,0
961,179,1,0
961,1608,1,0
962,111,1,0
963,46,2,0
963,14197,1,0
964,88,1,0
965,46,1,0
966,263,1,0
967,264,1,0
968,38,1,0
969,59,1,0
970,224,1,0
971,265,1,0
971,1560,1,0
971,1927,1,0
971,3297,1,0
971,3283,1,0
972,59,1,0
973,59,1,0
974,59,1,0
975,136,1,0
976,59,1,0
977,59,1,0
978,59,1,0
979,59,1,0
980,111,1,0
981,223,1,0
982,114,1,0
983,266,1,0
983,12087,1,0
984,81,1,0
985,59,1,0
986,59,1,0
987,59,1,0
988,59,1,0
989,59,1,0
990,59,1,0
991,59,1,0
992,59,1,0
993,267,1,0
994,47,1,0
995,47,1,0
996,47,1,0
997,268,1,0
997,442,1,0
997,443,1,0
998,130,1,0
999,269,1,0
999,13071,1,0
999,14210,1,0
1000,270,1,0
1000,278,1,0
1000,231,1,0
1001,179,1,0
1001,15358,1,0
1002,59,1,0
1003,59,1,0
1004,59,1,0
1005,59,1,0
1006,88,3,0
1007,59,1,0
1008,59,1,0
1009,59,1,0
1010,59,1,0
1011,59,1,0
1012,136,1,0
1012,2697,1,0
1012,5208,1,0
1012,6135,1,0
1012,6052,1,0
1012,7329,1,0
1012,7966,1,0
1012,8461,1,0
1012,9656,1,0
1012,9702,1,0
1012,11105,1,0
1012,15447,1,0
1013,59,1,0
1014,59,1,0
1015,59,1,0
1016,179,1,0
1016,2452,1,0
1016,7118,1,0
1016,9859,5,0
1016,11788,1,0
1017,111,1,0
1018,271,1,0
1019,179,1,0
1020,272,1,0
1021,111,1,0
1022,179,2,0
1022,137,1,0
1022,107,1,0
1023,46,3,0
1024,273,1,0
1025,171,1,0
1026,130,1,0
1027,171,1,0
1028,166,1,0
1029,274,1,0
1030,59,1,0
1031,59,1,0
1032,265,1,0
1032,1018,1,0
1032,2039,1,0
1032,5842,1,0
1032,6510,1,0
1032,7612,1,0
1032,11080,1,0
1032,12563,1,0
1032,13505,1,0
1033,59,1,0
1034,59,1,0
1035,275,1,0
1036,59,1,0
1037,114,1,0
1038,276,2,0
1039,59,1,0
1040,59,1,0
1041,59,1,0
1042,59,1,0
1043,46,3,0
1044,50,1,0
1045,88,1,0
1046,47,1,0
1046,10834,1,0
1046,12181,1,0
1047,31,1,0
1048,277,1,0
1049,179,1,0
1050,279,1,0
1051,59,1,0
1052,59,1,0
1053,59,1,0
1054,59,1,0
1055,231,1,0
1056,59,1,0
1057,59,1,0
1058,59,1,0
1059,59,1,0
1060,59,1,0
1061,280,1,0
1062,281,1,0
1062,10254,1,0
1062,12596,1,0
1062,14197,1,0
1062,14949,1,0
1062,15603,1,0
1062,15341,1,0
1063,195,1,0
1064,224,1,0
1065,282,1,0
1066,141,1,0
1066,1313,3,0
1066,2240,1,0
1066,7125,1,0
1066,7764,1,0
1066,8881,1,0
1066,8705,1,0
1066,9776,1,0
1066,11729,1,0
1066,12874,1,0
1067,59,1,0
1068,186,1,0
1068,1473,1,0
1068,5260,1,0
1068,7571,1,0
1069,283,1,0
1070,59,1,0
1071,59,1,0
1072,59,1,0
1073,52,1,0
1074,113,1,0
1075,284,1,0
1075,1198,1,0
1075,5486,1,0
1075,7051,1,0
1075,7764,1,0
1075,11822,1,0
1075,12677,1,0
1075,13505,1,0
1075,15681,1,0
1076,59,1,0
1077,59,1,0
1078,59,1,0
1079,59,1,0
1080,59,1,0
1081,59,1,0
1082,59,1,0
1083,59,2,0
1084,285,1,0
1084,5820,1,0
1084,9167,2,0
1085,179,1,0
1085,1915,1,0
1085,3897,1,0
1086,286,1,0
1086,2571,1,0
1087,59,1,0
1088,287,1,0
1089,166,1,0
1090,135,1,0
1091,59,1,0
1092,59,1,0
1093,59,1,0
1094,59,1,0
1095,137,2,0
1096,59,1,0
1097,59,1,0
1098,59,1,0
1099,59,1,0
1100,59,1,0
1101,59,1,0
1102,59,1,0
1103,59,1,0
1104,111,1,0
1105,111,1,0
1106,288,1,0
1107,289,1,0
1108,290,1,0
1109,111,1,0
1110,198,1,0
1111,79,1,0
1112,205,1,0
1113,59,1,0
1114,291,1,0
1115,59,1,0
1116,59,1,0
1117,59,1,0
1118,59,1,0
1119,59,1,0
1120,59,1,0
1121,292,1,0
1122,59,1,0
1123,59,1,0
1124,289,1,0
1125,59,1,0
1126,293,1,0
1127,59,1,0
1128,174,1,0
1129,204,1,0
1130,59,1,0
1131,59,1,0
1132,59,1,0
1133,59,1,0
1134,59,1,0
1135,59,1,0
1136,115,1,0
1137,59,1,0
1138,47,1,0
1139,47,1,0
1140,47,1,0
1141,294,2,0
1141,2357,1,0
1142,86,1,0
