3099128851	0.882
2168034013	0.311
5726618831	0.025
7227906114	0.112
7523037502	1.000
2480203031	0.962
1763354713	0.634
6378621656	0.208
3608787210	0.996
7355903428	1.000
3494639642	1.000
5684426095	1.000
5773866418	0.179
3156308890	0.931
7166612267	0.523
5288452391	0.466
1595702533	0.994
6649690863	0.782
1067968100	1.000
2734669517	1.000
5847466393	0.364
7366530932	0.800
1245722660	0.383
1470292901	1.000
5408109148	0.001
2281351303	1.000
6537211386	1.000
5417081661	0.006
6690848716	0.155
5558609083	0.001
3259726162	1.000
1724712590	0.583
2918368597	0.146
5165272897	0.257
6872537143	0.716
3752850684	1.000
2159760483	1.000
1417806885	0.996
2566187853	0.835
6100499423	0.257
5178894246	1.000
7382863891	1.000
5599828105	0.926
6107703338	0.991
1207231450	0.924
1651042640	0.039
5807633794	1.000
1704237982	1.000
5666971876	1.000
6736701693	1.000
1794946722	1.000
1648360207	0.906
1799642255	0.009
6535909078	1.000
3147360940	1.000
2925244014	0.004
5932336181	1.000
2313197332	0.000
7228307245	0.994
6702479220	0.736
5667016080	1.000
5128459682	0.792
6722402464	1.000
6395792311	0.910
1837003625	0.998
2395609934	0.998
6474271166	1.000
1049204432	1.000
5378063179	0.827
1457228101	0.638
3604378011	0.000
6445365846	0.844
1830735413	1.000
6674045352	1.000
6123207252	1.000
1816444365	0.999
6143007358	0.996
1607238760	1.000
6578257775	0.245
7062023608	0.235
6046132500	1.000
5476440019	1.000
5653868903	0.251
2685484697	0.003
2509374733	0.806
1650380094	1.000
1772346621	0.773
1740252553	0.835
1747178854	1.000
1839444413	0.995
1404671283	0.003
1188203673	0.008
3839290248	0.012
6457750023	0.428
3959384800	1.000
6001633954	0.257
5322228830	0.000
2332062097	1.000
1921586671	0.000
1092493017	0.000
3859640948	0.958
1158148444	0.053
5286849839	1.000
6027298411	1.000
1716386727	0.000
3966425353	0.217
5669658613	0.111
1888081033	1.000
5068299712	1.000
5783268279	1.000
5511259814	0.000
1009356125	0.998
1347121603	1.000
2876278722	1.000
5259436503	0.000
2790325313	0.923
2522783243	0.000
1828412235	1.000
6270140204	0.257
